"BASIN","CY","YYYYMMDDHH","LAT","LON","VMAX","STORMNAME","storm_id"
"WP",NA,1984102512,14.2,115.4,55,"WARREN","WARREN_1984"
"WP",NA,1984102518,14.4,115.1,55,"WARREN","WARREN_1984"
"WP",NA,1984102706,15.5,115,60,"WARREN","WARREN_1984"
"WP",NA,1984102712,15.2,115.5,55,"WARREN","WARREN_1984"
"WP",NA,1984102718,15.1,115.9,60,"WARREN","WARREN_1984"
"WP",NA,1984102800,15.2,116.9,60,"WARREN","WARREN_1984"
"WP",NA,1984102806,15.6,117.8,60,"WARREN","WARREN_1984"
"WP",NA,1984102812,15.7,118.1,60,"WARREN","WARREN_1984"
"WP",NA,1984102818,15.7,118.1,60,"WARREN","WARREN_1984"
"WP",NA,1984102900,15.8,118.1,60,"WARREN","WARREN_1984"
"WP",NA,1984102906,15.6,117.7,60,"WARREN","WARREN_1984"
"WP",NA,1984102912,15.5,117.2,60,"WARREN","WARREN_1984"
"WP",NA,1984102918,15.5,116.9,60,"WARREN","WARREN_1984"
"WP",NA,1984103000,15.4,116.7,55,"WARREN","WARREN_1984"
"WP",NA,1984103006,15.4,116.3,50,"WARREN","WARREN_1984"
"WP",NA,1984103012,15.3,115.3,45,"WARREN","WARREN_1984"
"WP",NA,1984110406,10.5,128.8,100,"AGNES","AGNES_1984"
"WP",NA,1984110412,10.9,127.4,100,"AGNES","AGNES_1984"
"WP",NA,1984110418,11.1,125.7,105,"AGNES","AGNES_1984"
"WP",NA,1984110500,11.3,124,80,"AGNES","AGNES_1984"
"WP",NA,1984110506,11.4,122.4,55,"AGNES","AGNES_1984"
"WP",NA,1984110512,11.7,120.9,60,"AGNES","AGNES_1984"
"WP",NA,1984110518,11.9,119.4,60,"AGNES","AGNES_1984"
"WP",NA,1984110600,12.2,117.8,60,"AGNES","AGNES_1984"
"WP",NA,1984110606,12.6,116,65,"AGNES","AGNES_1984"
"WP",NA,1984111500,15,129.8,100,"BILL","BILL_1984"
"WP",NA,1984111506,15.8,128.8,100,"BILL","BILL_1984"
"WP",NA,1984111512,16.6,127.7,90,"BILL","BILL_1984"
"WP",NA,1984111518,16.9,127.2,100,"BILL","BILL_1984"
"WP",NA,1984111600,17.2,126.5,100,"BILL","BILL_1984"
"WP",NA,1984111606,17.4,125.8,100,"BILL","BILL_1984"
"WP",NA,1984111612,17.5,124.9,100,"BILL","BILL_1984"
"WP",NA,1984111618,17.7,124.2,100,"BILL","BILL_1984"
"WP",NA,1984111700,18.1,123.5,100,"BILL","BILL_1984"
"WP",NA,1984111706,18.8,123,100,"BILL","BILL_1984"
"WP",NA,1984111712,19.3,122.8,100,"BILL","BILL_1984"
"WP",NA,1984111718,19.9,122.7,100,"BILL","BILL_1984"
"WP",NA,1984111900,19.4,123.7,50,"BILL","BILL_1984"
"WP",NA,1984111906,18,124.5,45,"BILL","BILL_1984"
"WP",NA,1984112012,15,128,40,"BILL","BILL_1984"
"WP",NA,1984112018,15,128.6,45,"BILL","BILL_1984"
"WP",NA,1984112100,14.5,129.1,45,"BILL","BILL_1984"
"WP",NA,1984112106,14.3,128.7,45,"BILL","BILL_1984"
"WP",NA,1984112112,14.2,128.4,45,"BILL","BILL_1984"
"WP",NA,1984112118,14.2,128,40,"BILL","BILL_1984"
"WP",NA,1984112200,14.2,127.5,40,"BILL","BILL_1984"
"WP",NA,1984120912,18.6,129.7,70,"DOYLE","DOYLE_1984"
"WP",NA,1984120918,19.5,129.8,50,"DOYLE","DOYLE_1984"
"WP",NA,1985052306,18.6,129.8,55,"GAY","GAY_1985"
"WP",NA,1985052312,19.1,129.4,65,"GAY","GAY_1985"
"WP",NA,1985052318,19.8,128.8,65,"GAY","GAY_1985"
"WP",NA,1985062006,15.2,129.8,65,"HAL","HAL_1985"
"WP",NA,1985062012,15.5,129,65,"HAL","HAL_1985"
"WP",NA,1985062018,15.8,127.9,65,"HAL","HAL_1985"
"WP",NA,1985062100,16.2,126.8,65,"HAL","HAL_1985"
"WP",NA,1985062106,16.5,125.5,70,"HAL","HAL_1985"
"WP",NA,1985062112,17.6,124.2,70,"HAL","HAL_1985"
"WP",NA,1985062118,18.6,122.8,80,"HAL","HAL_1985"
"WP",NA,1985062200,19.2,121.3,80,"HAL","HAL_1985"
"WP",NA,1985062206,19,120.4,80,"HAL","HAL_1985"
"WP",NA,1985062212,19.6,119.9,75,"HAL","HAL_1985"
"WP",NA,1985062700,14.8,130,55,"IRMA","IRMA_1985"
"WP",NA,1985062706,15.8,129.8,65,"IRMA","IRMA_1985"
"WP",NA,1985062712,16.8,129.6,75,"IRMA","IRMA_1985"
"WP",NA,1985062718,17.8,129.7,75,"IRMA","IRMA_1985"
"WP",NA,1985062800,18.8,129.8,75,"IRMA","IRMA_1985"
"WP",NA,1985062806,20,130,75,"IRMA","IRMA_1985"
"WP",NA,1985090112,14.9,129.4,40,"TESS","TESS_1985"
"WP",NA,1985090118,14.8,127.7,45,"TESS","TESS_1985"
"WP",NA,1985090200,14.7,126.4,45,"TESS","TESS_1985"
"WP",NA,1985090206,14.8,125.3,45,"TESS","TESS_1985"
"WP",NA,1985090212,15,124.4,50,"TESS","TESS_1985"
"WP",NA,1985090218,15.2,123.6,55,"TESS","TESS_1985"
"WP",NA,1985090300,15.6,122.9,60,"TESS","TESS_1985"
"WP",NA,1985090306,16.5,122.2,55,"TESS","TESS_1985"
"WP",NA,1985090312,17.4,121,55,"TESS","TESS_1985"
"WP",NA,1985090318,17.6,119.8,55,"TESS","TESS_1985"
"WP",NA,1985090400,18,118.5,55,"TESS","TESS_1985"
"WP",NA,1985090406,18.5,117.1,50,"TESS","TESS_1985"
"WP",NA,1985090412,18.9,115.9,55,"TESS","TESS_1985"
"WP",NA,1985091512,20,129,45,"VAL","VAL_1985"
"WP",NA,1985092800,19,115.5,40,"ANDY","ANDY_1985"
"WP",NA,1985100100,16.5,129.9,60,"BRENDA","BRENDA_1985"
"WP",NA,1985100106,17.3,129.5,60,"BRENDA","BRENDA_1985"
"WP",NA,1985100112,17.8,129.2,65,"BRENDA","BRENDA_1985"
"WP",NA,1985100118,17.6,128.7,65,"BRENDA","BRENDA_1985"
"WP",NA,1985100200,17.5,128.9,70,"BRENDA","BRENDA_1985"
